iso,year,mil_delta,log_rgdp_pc,log_gov_pc,log_tfp,tbill,def_gdp,debt_gdp
BEL,1976,0.028334994832483584,2.8225794807766635,1.6754048962322352,2.107816109189965,9.769999980926514,-7.7104223640230956,40.06854
BEL,1977,0.049879112853554286,2.830703075694903,1.7342663028151772,2.1162417998714944,7.079999893903732,-7.130813545033024,42.93782
BEL,1978,0.1182734141259214,2.857929433873623,1.85897066908725,2.1402953724405167,7.14000016450882,-8.143642072213499,45.96645
BEL,1979,-0.00017704368595605757,2.8783986533253034,1.8875026660796785,2.1534917329113044,10.760000348091125,-8.30091585750605,49.43217
BEL,1980,-0.011149632029619827,2.912468857048402,1.9167236535406742,2.197617314425331,14.079999923706055,-9.09751900706266,65.22144666666667
BEL,1981,0.11585405056176246,2.887059228569622,1.996211116806445,2.2084213753397837,15.250000357627869,-14.285371628022677,81.01072333333335
BEL,1982,-0.09610484464170677,2.8820045781270567,1.9891687396168178,2.224815863007674,14.090000092983246,-12.761508489396432,96.80000000000001
BEL,1983,-0.07853142093148158,2.8663618697432405,2.0032056385023864,2.2302207898782993,10.540000349283218,-12.650733445261512,107.2
BEL,1984,-0.1835107212567464,2.8816600130068752,1.9676330810411677,2.2412341530089113,11.420000344514847,-9.75039163796233,111.4
BEL,1985,-0.0766685951333268,2.8956462107587213,1.9683711757739928,2.2476996774286055,9.57999974489212,-7.8987689007486885,115.99999999999999
BEL,1986,0.02253876988862924,2.927784664723041,2.046698407738778,2.265395253278772,8.100000023841858,-10.776922957848955,121.10000000000001
BEL,1987,-0.051977831375256134,2.950771453876883,1.9897653973006701,2.2847590740827837,7.0900000631809235,-7.839430395286036,125.6
BEL,1988,-0.2730463764537836,3.0015533814246242,2.0120053315186843,2.3173327804246933,6.719999760389328,-7.4745845212433055,126.0
BEL,1989,-0.1678940926098611,3.0499216294467515,2.0089102471355753,2.3371871682107326,8.68000015616417,-8.405584270671675,122.8
BEL,1990,-0.10541386463508973,3.0707168599715393,1.9959966538633072,2.3457220100969884,9.669999778270721,-6.764376818080105,126.6
BEL,1991,-0.0677476117924094,3.082169862561959,1.9823035263073328,2.3676818796841883,9.309999644756317,-6.307178977994325,128.0
